,Open,Close,High,Low
4820,16596,16595,16596,16595
4821,16595,16594,16595,16594
4822,16594,16593,16594,16593
4823,16593,16592,16593,16592
4824,16592,16591,16592,16591
4825,16591,16590,16591,16590
4826,16590,16589,16590,16589
4827,16589,16588,16589,16588
4828,16588,16587,16588,16587
4829,16587,16586,16587,16586
4830,16586,16585,16586,16585
4831,16585,16584,16585,16584
4832,16584,16583,16584,16583
4833,16583,16582,16583,16582
4834,16582,16581,16582,16581
4835,16581,16580,16581,16580
4836,16580,16582,16582,16580
4837,16582,16583,16583,16582
4838,16583,16584,16584,16583
4839,16584,16585,16585,16584
4840,16585,16586,16586,16585
4841,16586,16587,16587,16586
4842,16587,16588,16588,16587
4843,16588,16589,16589,16588
4844,16589,16590,16590,16589
4845,16590,16591,16591,16590
4846,16591,16592,16592,16591
4847,16592,16593,16593,16592
4848,16593,16594,16594,16593
4849,16594,16595,16595,16594
4850,16595,16596,16596,16595
4851,16596,16597,16597,16596
4852,16597,16598,16598,16597
4853,16598,16599,16599,16598
4854,16599,16600,16600,16599
4855,16600,16601,16601,16600
4856,16601,16602,16602,16601
4857,16602,16603,16603,16602
4858,16603,16604,16604,16603
4859,16604,16602,16604,16602
4860,16602,16601,16602,16601
4861,16601,16600,16601,16600
4862,16600,16599,16600,16599
4863,16599,16598,16599,16598
4864,16598,16597,16598,16597
4865,16597,16596,16597,16596
4866,16596,16595,16596,16595
4867,16595,16594,16595,16594
4868,16594,16593,16594,16593
4869,16593,16592,16593,16592
4870,16592,16591,16592,16591
4871,16591,16590,16591,16590
4872,16590,16589,16590,16589
4873,16589,16588,16589,16588
4874,16588,16587,16588,16587
4875,16587,16586,16587,16586
4876,16586,16585,16586,16585
4877,16585,16584,16585,16584
4878,16584,16586,16586,16584
4879,16586,16587,16587,16586
4880,16587,16588,16588,16587
4881,16588,16589,16589,16588
4882,16589,16590,16590,16589
4883,16590,16591,16591,16590
4884,16591,16592,16592,16591
4885,16592,16590,16592,16590
4886,16590,16589,16590,16589
4887,16589,16588,16589,16588
4888,16588,16587,16588,16587
4889,16587,16589,16589,16587
4890,16589,16590,16590,16589
4891,16590,16591,16591,16590
4892,16591,16592,16592,16591
4893,16592,16593,16593,16592
4894,16593,16594,16594,16593
4895,16594,16595,16595,16594
4896,16595,16596,16596,16595
4897,16596,16597,16597,16596
4898,16597,16598,16598,16597
4899,16598,16599,16599,16598
4900,16599,16597,16599,16597
4901,16597,16596,16597,16596
4902,16596,16595,16596,16595
4903,16595,16594,16595,16594
4904,16594,16593,16594,16593
4905,16593,16592,16593,16592
4906,16592,16591,16592,16591
4907,16591,16590,16591,16590
4908,16590,16589,16590,16589
4909,16589,16588,16589,16588
4910,16588,16587,16588,16587
4911,16587,16586,16587,16586
4912,16586,16585,16586,16585
4913,16585,16584,16585,16584
4914,16584,16583,16584,16583
4915,16583,16582,16583,16582
4916,16582,16581,16582,16581
4917,16581,16580,16581,16580
4918,16580,16579,16580,16579
4919,16579,16578,16579,16578
4920,16578,16577,16578,16577
4921,16577,16576,16577,16576
4922,16576,16575,16576,16575
4923,16575,16574,16575,16574
4924,16574,16573,16574,16573
4925,16573,16575,16575,16573
4926,16575,16576,16576,16575
4927,16576,16577,16577,16576
4928,16577,16578,16578,16577
4929,16578,16579,16579,16578
4930,16579,16580,16580,16579
4931,16580,16581,16581,16580
4932,16581,16582,16582,16581
4933,16582,16583,16583,16582
4934,16583,16584,16584,16583
4935,16584,16585,16585,16584
4936,16585,16586,16586,16585
4937,16586,16584,16586,16584
4938,16584,16583,16584,16583
4939,16583,16582,16583,16582
4940,16582,16581,16582,16581
4941,16581,16580,16581,16580
4942,16580,16579,16580,16579
4943,16579,16578,16579,16578
4944,16578,16580,16580,16578
4945,16580,16581,16581,16580
4946,16581,16582,16582,16581
4947,16582,16583,16583,16582
4948,16583,16584,16584,16583
4949,16584,16585,16585,16584
4950,16585,16586,16586,16585
4951,16586,16587,16587,16586
4952,16587,16588,16588,16587
4953,16588,16589,16589,16588
4954,16589,16590,16590,16589
4955,16590,16591,16591,16590
4956,16591,16592,16592,16591
4957,16592,16593,16593,16592
4958,16593,16594,16594,16593
4959,16594,16595,16595,16594
4960,16595,16596,16596,16595
4961,16596,16594,16596,16594
4962,16594,16593,16594,16593
4963,16593,16592,16593,16592
4964,16592,16591,16592,16591
4965,16591,16590,16591,16590
4966,16590,16589,16590,16589
4967,16589,16591,16591,16589
4968,16591,16592,16592,16591
4969,16592,16593,16593,16592
4970,16593,16594,16594,16593
4971,16594,16595,16595,16594
4972,16595,16596,16596,16595
4973,16596,16597,16597,16596
4974,16597,16598,16598,16597
4975,16598,16599,16599,16598
4976,16599,16600,16600,16599
4977,16600,16601,16601,16600
4978,16601,16602,16602,16601
4979,16602,16603,16603,16602
4980,16603,16604,16604,16603
4981,16604,16605,16605,16604
4982,16605,16603,16605,16603
4983,16603,16602,16603,16602
4984,16602,16601,16602,16601
4985,16601,16600,16601,16600
4986,16600,16599,16600,16599
4987,16599,16598,16599,16598
4988,16598,16597,16598,16597
4989,16597,16596,16597,16596
4990,16596,16595,16596,16595
4991,16595,16597,16597,16595
4992,16597,16598,16598,16597
4993,16598,16599,16599,16598
4994,16599,16600,16600,16599
4995,16600,16598,16600,16598
4996,16598,16597,16598,16597
4997,16597,16596,16597,16596
4998,16596,16595,16596,16595
4999,16595,16594,16595,16594
5000,16594,16596,16596,16594
5001,16596,16597,16597,16596
5002,16597,16598,16598,16597
5003,16598,16599,16599,16598
5004,16599,16600,16600,16599
5005,16600,16601,16601,16600
5006,16601,16602,16602,16601
5007,16602,16603,16603,16602
5008,16603,16604,16604,16603
5009,16604,16605,16605,16604
5010,16605,16606,16606,16605
5011,16606,16607,16607,16606
5012,16607,16608,16608,16607
5013,16608,16609,16609,16608
5014,16609,16610,16610,16609
5015,16610,16611,16611,16610
5016,16611,16609,16611,16609
5017,16609,16608,16609,16608
5018,16608,16607,16608,16607
5019,16607,16606,16607,16606
5020,16606,16605,16606,16605
5021,16605,16604,16605,16604
5022,16604,16603,16604,16603
5023,16603,16602,16603,16602
5024,16602,16601,16602,16601
5025,16601,16603,16603,16601
5026,16603,16604,16604,16603
5027,16604,16605,16605,16604
5028,16605,16606,16606,16605
5029,16606,16607,16607,16606
5030,16607,16608,16608,16607
5031,16608,16609,16609,16608
5032,16609,16610,16610,16609
5033,16610,16608,16610,16608
5034,16608,16607,16608,16607
5035,16607,16606,16607,16606
5036,16606,16605,16606,16605
5037,16605,16604,16605,16604
5038,16604,16606,16606,16604
5039,16606,16607,16607,16606
5040,16607,16608,16608,16607
5041,16608,16609,16609,16608
5042,16609,16607,16609,16607
5043,16607,16606,16607,16606
5044,16606,16605,16606,16605
5045,16605,16604,16605,16604
5046,16604,16603,16604,16603
5047,16603,16602,16603,16602
5048,16602,16601,16602,16601
5049,16601,16600,16601,16600
5050,16600,16599,16600,16599
5051,16599,16601,16601,16599
5052,16601,16602,16602,16601
5053,16602,16603,16603,16602
5054,16603,16604,16604,16603
5055,16604,16602,16604,16602
5056,16602,16601,16602,16601
5057,16601,16600,16601,16600
5058,16600,16599,16600,16599
5059,16599,16598,16599,16598
5060,16598,16597,16598,16597
5061,16597,16596,16597,16596
5062,16596,16595,16596,16595
5063,16595,16594,16595,16594
5064,16594,16596,16596,16594
5065,16596,16597,16597,16596
5066,16597,16598,16598,16597
5067,16598,16599,16599,16598
5068,16599,16600,16600,16599
5069,16600,16601,16601,16600
5070,16601,16602,16602,16601
5071,16602,16603,16603,16602
5072,16603,16604,16604,16603
5073,16604,16605,16605,16604
5074,16605,16603,16605,16603
5075,16603,16602,16603,16602
5076,16602,16601,16602,16601
5077,16601,16603,16603,16601
5078,16603,16604,16604,16603
5079,16604,16602,16604,16602
5080,16602,16601,16602,16601
5081,16601,16600,16601,16600
5082,16600,16599,16600,16599
5083,16599,16598,16599,16598
5084,16598,16597,16598,16597
5085,16597,16599,16599,16597
5086,16599,16597,16599,16597
5087,16597,16596,16597,16596
5088,16596,16595,16596,16595
5089,16595,16594,16595,16594
5090,16594,16596,16596,16594
5091,16596,16597,16597,16596
5092,16597,16598,16598,16597
5093,16598,16599,16599,16598
5094,16599,16600,16600,16599
5095,16600,16601,16601,16600
5096,16601,16602,16602,16601
5097,16602,16603,16603,16602
5098,16603,16604,16604,16603
5099,16604,16605,16605,16604
5100,16605,16606,16606,16605
5101,16606,16607,16607,16606
5102,16607,16608,16608,16607
5103,16608,16609,16609,16608
5104,16609,16610,16610,16609
5105,16610,16611,16611,16610
5106,16611,16609,16611,16609
5107,16609,16608,16609,16608
5108,16608,16607,16608,16607
5109,16607,16609,16609,16607
5110,16609,16610,16610,16609
5111,16610,16611,16611,16610
5112,16611,16612,16612,16611
5113,16612,16610,16612,16610
5114,16610,16609,16610,16609
5115,16609,16608,16609,16608
5116,16608,16610,16610,16608
5117,16610,16611,16611,16610
5118,16611,16612,16612,16611
5119,16612,16613,16613,16612
5120,16613,16614,16614,16613
5121,16614,16615,16615,16614
5122,16615,16616,16616,16615
5123,16616,16614,16616,16614
5124,16614,16613,16614,16613
5125,16613,16612,16613,16612
5126,16612,16611,16612,16611
5127,16611,16610,16611,16610
5128,16610,16609,16610,16609
5129,16609,16608,16609,16608
5130,16608,16607,16608,16607
5131,16607,16606,16607,16606
5132,16606,16605,16606,16605
5133,16605,16607,16607,16605
5134,16607,16608,16608,16607
5135,16608,16606,16608,16606
5136,16606,16605,16606,16605
5137,16605,16607,16607,16605
5138,16607,16608,16608,16607
5139,16608,16609,16609,16608
5140,16609,16610,16610,16609
5141,16610,16611,16611,16610
5142,16611,16612,16612,16611
5143,16612,16613,16613,16612
5144,16613,16614,16614,16613
5145,16614,16615,16615,16614
5146,16615,16616,16616,16615
5147,16616,16617,16617,16616
5148,16617,16615,16617,16615
5149,16615,16614,16615,16614
5150,16614,16613,16614,16613
5151,16613,16612,16613,16612
5152,16612,16614,16614,16612
5153,16614,16615,16615,16614
5154,16615,16616,16616,16615
5155,16616,16617,16617,16616
5156,16617,16618,16618,16617
5157,16618,16619,16619,16618
5158,16619,16620,16620,16619
5159,16620,16621,16621,16620
5160,16621,16622,16622,16621
5161,16622,16623,16623,16622
5162,16623,16624,16624,16623
5163,16624,16625,16625,16624
5164,16625,16626,16626,16625
5165,16626,16627,16627,16626
5166,16627,16628,16628,16627
5167,16628,16629,16629,16628
5168,16629,16630,16630,16629
5169,16630,16631,16631,16630
5170,16631,16632,16632,16631
5171,16632,16633,16633,16632
5172,16633,16631,16633,16631
5173,16631,16630,16631,16630
5174,16630,16629,16630,16629
5175,16629,16628,16629,16628
5176,16628,16627,16628,16627
5177,16627,16626,16627,16626
5178,16626,16625,16626,16625
5179,16625,16624,16625,16624
5180,16624,16623,16624,16623
5181,16623,16622,16623,16622
5182,16622,16621,16622,16621
5183,16621,16620,16621,16620
5184,16620,16619,16620,16619
5185,16619,16618,16619,16618
5186,16618,16617,16618,16617
5187,16617,16616,16617,16616
5188,16616,16615,16616,16615
5189,16615,16614,16615,16614
5190,16614,16616,16616,16614
5191,16616,16617,16617,16616
5192,16617,16618,16618,16617
5193,16618,16619,16619,16618
5194,16619,16620,16620,16619
5195,16620,16621,16621,16620
5196,16621,16619,16621,16619
5197,16619,16618,16619,16618
5198,16618,16617,16618,16617
5199,16617,16616,16617,16616
5200,16616,16615,16616,16615
5201,16615,16617,16617,16615
5202,16617,16618,16618,16617
5203,16618,16619,16619,16618
5204,16619,16620,16620,16619
5205,16620,16621,16621,16620
5206,16621,16622,16622,16621
5207,16622,16623,16623,16622
5208,16623,16624,16624,16623
5209,16624,16625,16625,16624
5210,16625,16626,16626,16625
5211,16626,16627,16627,16626
5212,16627,16628,16628,16627
5213,16628,16629,16629,16628
5214,16629,16630,16630,16629
5215,16630,16628,16630,16628
5216,16628,16627,16628,16627
5217,16627,16626,16627,16626
5218,16626,16625,16626,16625
5219,16625,16624,16625,16624
5220,16624,16623,16624,16623
5221,16623,16622,16623,16622
5222,16622,16624,16624,16622
5223,16624,16622,16624,16622
5224,16622,16621,16622,16621
5225,16621,16620,16621,16620
5226,16620,16619,16620,16619
5227,16619,16618,16619,16618
5228,16618,16617,16618,16617
5229,16617,16616,16617,16616
5230,16616,16618,16618,16616
5231,16618,16619,16619,16618
5232,16619,16620,16620,16619
5233,16620,16621,16621,16620
5234,16621,16619,16621,16619
5235,16619,16621,16621,16619
5236,16621,16622,16622,16621
5237,16622,16623,16623,16622
5238,16623,16624,16624,16623
5239,16624,16625,16625,16624
5240,16625,16626,16626,16625
5241,16626,16627,16627,16626
5242,16627,16628,16628,16627
5243,16628,16629,16629,16628
5244,16629,16627,16629,16627
5245,16627,16626,16627,16626
5246,16626,16625,16626,16625
5247,16625,16624,16625,16624
5248,16624,16623,16624,16623
5249,16623,16622,16623,16622
5250,16622,16624,16624,16622
5251,16624,16625,16625,16624
5252,16625,16626,16626,16625
5253,16626,16627,16627,16626
5254,16627,16628,16628,16627
5255,16628,16629,16629,16628
5256,16629,16630,16630,16629
5257,16630,16631,16631,16630
5258,16631,16632,16632,16631
5259,16632,16633,16633,16632
5260,16633,16631,16633,16631
5261,16631,16630,16631,16630
5262,16630,16629,16630,16629
5263,16629,16628,16629,16628
5264,16628,16630,16630,16628
5265,16630,16631,16631,16630
5266,16631,16632,16632,16631
5267,16632,16633,16633,16632
5268,16633,16631,16633,16631
5269,16631,16630,16631,16630
5270,16630,16629,16630,16629
5271,16629,16628,16629,16628
5272,16628,16627,16628,16627
5273,16627,16626,16627,16626
5274,16626,16628,16628,16626
5275,16628,16629,16629,16628
5276,16629,16630,16630,16629
5277,16630,16631,16631,16630
5278,16631,16632,16632,16631
5279,16632,16633,16633,16632
5280,16633,16634,16634,16633
5281,16634,16635,16635,16634
5282,16635,16633,16635,16633
5283,16633,16632,16633,16632
5284,16632,16631,16632,16631
5285,16631,16630,16631,16630
5286,16630,16629,16630,16629
5287,16629,16631,16631,16629
5288,16631,16632,16632,16631
5289,16632,16633,16633,16632
5290,16633,16634,16634,16633
5291,16634,16635,16635,16634
5292,16635,16636,16636,16635
5293,16636,16634,16636,16634
5294,16634,16633,16634,16633
5295,16633,16632,16633,16632
5296,16632,16634,16634,16632
5297,16634,16635,16635,16634
5298,16635,16636,16636,16635
5299,16636,16637,16637,16636
5300,16637,16635,16637,16635
5301,16635,16634,16635,16634
5302,16634,16633,16634,16633
5303,16633,16632,16633,16632
5304,16632,16631,16632,16631
5305,16631,16630,16631,16630
5306,16630,16629,16630,16629
5307,16629,16628,16629,16628
5308,16628,16627,16628,16627
5309,16627,16626,16627,16626
5310,16626,16625,16626,16625
5311,16625,16624,16625,16624
5312,16624,16623,16624,16623
5313,16623,16625,16625,16623
5314,16625,16623,16625,16623
5315,16623,16622,16623,16622
5316,16622,16621,16622,16621
5317,16621,16620,16621,16620
5318,16620,16619,16620,16619
5319,16619,16618,16619,16618
5320,16618,16617,16618,16617
5321,16617,16616,16617,16616
5322,16616,16615,16616,16615
5323,16615,16614,16615,16614
5324,16614,16613,16614,16613
5325,16613,16612,16613,16612
5326,16612,16611,16612,16611
5327,16611,16613,16613,16611
5328,16613,16614,16614,16613
5329,16614,16615,16615,16614
5330,16615,16613,16615,16613
5331,16613,16615,16615,16613
5332,16615,16616,16616,16615
5333,16616,16617,16617,16616
5334,16617,16618,16618,16617
5335,16618,16619,16619,16618
5336,16619,16620,16620,16619
5337,16620,16621,16621,16620
5338,16621,16622,16622,16621
5339,16622,16623,16623,16622
5340,16623,16624,16624,16623
5341,16624,16622,16624,16622
5342,16622,16621,16622,16621
5343,16621,16620,16621,16620
5344,16620,16619,16620,16619
5345,16619,16618,16619,16618
5346,16618,16617,16618,16617
5347,16617,16619,16619,16617
5348,16619,16620,16620,16619
5349,16620,16621,16621,16620
5350,16621,16622,16622,16621
5351,16622,16623,16623,16622
5352,16623,16624,16624,16623
5353,16624,16625,16625,16624
5354,16625,16626,16626,16625
5355,16626,16627,16627,16626
5356,16627,16628,16628,16627
5357,16628,16629,16629,16628
5358,16629,16630,16630,16629
5359,16630,16631,16631,16630
5360,16631,16632,16632,16631
5361,16632,16633,16633,16632
5362,16633,16634,16634,16633
5363,16634,16635,16635,16634
5364,16635,16636,16636,16635
5365,16636,16637,16637,16636
5366,16637,16638,16638,16637
5367,16638,16639,16639,16638
5368,16639,16640,16640,16639
5369,16640,16641,16641,16640
5370,16641,16642,16642,16641
5371,16642,16643,16643,16642
5372,16643,16641,16643,16641
5373,16641,16640,16641,16640
5374,16640,16642,16642,16640
5375,16642,16643,16643,16642
5376,16643,16644,16644,16643
5377,16644,16645,16645,16644
5378,16645,16646,16646,16645
5379,16646,16647,16647,16646
5380,16647,16648,16648,16647
5381,16648,16649,16649,16648
5382,16649,16650,16650,16649
5383,16650,16651,16651,16650
5384,16651,16652,16652,16651
5385,16652,16653,16653,16652
5386,16653,16654,16654,16653
5387,16654,16652,16654,16652
